cluster_repr	member	best_repr	member_quality	best_repr_quality	quality_diff_vs_mmseqs	member_tier	member_ID	n_bb_pos	n_bb_types	max_potenci_off	max_lacs_off
11120_1_1_1	11120_1_1_1	11120_1_1_1	3000872.3369633276	3000872.3369633276	0.0	moderate	11120_1_1_1	125.0	7.0	2.6630366726	0.5
11122_1_1_1	11122_1_1_1	11122_1_1_1	4000965.127131021	4000965.127131021	0.0	strict	11122_1_1_1	138.0	7.0	0.8728689787	0.15
11123_1_1_1	11123_1_1_1	11123_1_1_1	3000501.6844307748	3000501.6844307748	0.0	moderate	11123_1_1_1	72.0	7.0	2.3155692252	0.69
11124_1_1_1	11124_1_1_1	11124_1_1_1	4000882.0	4000882.0	0.0	strict	11124_1_1_1	126.0	7.0	0.0	2.26
11125_1_1_1	11125_1_1_1	11125_1_1_1	4000686.0	4000686.0	0.0	strict	11125_1_1_1	98.0	7.0	0.0	2.96
11127_1_1_1	11127_1_1_1	11127_1_1_1	4000798.0	4000798.0	0.0	strict	11127_1_1_1	114.0	7.0	0.0	2.9
11128_1_1_1	11128_1_1_1	11128_1_1_1	4000784.0	4000784.0	0.0	strict	11128_1_1_1	112.0	7.0	0.0	2.77
11129_1_1_1	11129_1_1_1	11129_1_1_1	4000812.0	4000812.0	0.0	strict	11129_1_1_1	116.0	7.0	0.0	2.28
11129_1_1_1	17192_1_1_1	11129_1_1_1	3000819.0	4000812.0	999993.0	moderate	17192_1_1_1	117.0	7.0	0.0	0.25
11133_1_1_1	10030_1_1_1	10030_1_1_1	3000840.0	3000840.0	0.0	moderate	10030_1_1_1	120.0	7.0	0.0	0.55
11133_1_1_1	11133_1_1_1	10030_1_1_1	3000816.4044871796	3000840.0	23.595512820407748	moderate	11133_1_1_1	117.0	7.0	2.5955128205	2.45
11134_1_1_1	11134_1_1_1	11134_1_1_1	3000501.1120154364	3000501.1120154364	0.0	moderate	11134_1_1_1	72.0	7.0	2.8879845636	2.18
11135_1_1_1	11135_1_1_1	11135_1_1_1	4000602.0	4000602.0	0.0	strict	11135_1_1_1	86.0	7.0	0.0	2.34
11137_1_1_1	11137_1_1_1	11137_1_1_1	4000630.0	4000630.0	0.0	strict	11137_1_1_1	90.0	7.0	0.0	2.11
11138_1_1_1	11138_1_1_1	11138_1_1_1	4000630.0	4000630.0	0.0	strict	11138_1_1_1	90.0	7.0	0.0	2.29
11141_1_1_1	11141_1_1_1	11141_1_1_1	4000959.0	4000959.0	0.0	strict	11141_1_1_1	137.0	7.0	0.0	2.29
11144_1_1_1	11144_1_1_1	11144_1_1_1	4000635.7322950526	4000635.7322950526	0.0	strict	11144_1_1_1	91.0	7.0	1.2677049476	0.15
11145_1_1_1	11145_1_1_1	11145_1_1_1	4000777.0	4000777.0	0.0	strict	11145_1_1_1	111.0	7.0	0.0	2.83
11148_1_1_1	11148_1_1_1	11148_1_1_1	4000784.0	4000784.0	0.0	strict	11148_1_1_1	112.0	7.0	0.0	2.95
11150_1_1_1	11150_1_1_1	11150_1_1_1	3000308.0	3000308.0	0.0	moderate	11150_1_1_1	44.0	7.0	0.0	0.27
11154_1_1_1	11154_1_1_1	11154_1_1_1	4000434.0	4000434.0	0.0	strict	11154_1_1_1	62.0	7.0	0.0	0.7
11158_1_1_1	11158_1_1_1	11158_1_1_1	4000504.0	4000504.0	0.0	strict	11158_1_1_1	72.0	7.0	0.0	0.33
11158_1_1_1	5036_1_1_1	11158_1_1_1	3000280.0	4000504.0	1000224.0	moderate	5036_1_1_1	70.0	4.0	0.0	0.0
11158_1_1_1	51311_1_1_1	11158_1_1_1	3000220.0	4000504.0	1000284.0	moderate	51311_1_1_1	55.0	4.0	0.0	0.0
11160_1_1_1	11160_1_1_1	11160_1_1_1	4000572.6682190113	4000572.6682190113	0.0	strict	11160_1_1_1	82.0	7.0	1.3317809889	0.14
11175_1_1_1	11175_1_1_1	11175_1_1_1	4001128.0	4001128.0	0.0	strict	11175_1_1_1	188.0	6.0	0.0	2.46
11182_1_1_1	11182_1_1_1	11182_1_1_1	4000819.0	4000819.0	0.0	strict	11182_1_1_1	117.0	7.0	0.0	1.19
11183_1_1_1	11183_1_1_1	11183_1_1_1	3000837.6241558325	3000837.6241558325	0.0	moderate	11183_1_1_1	120.0	7.0	2.3758441676	0.87
11192_1_1_1	11192_1_1_1	11192_1_1_1	3000704.4240195015	3000704.4240195015	0.0	moderate	11192_1_1_1	101.0	7.0	2.5759804984	1.87
11214_1_1_1	11214_1_1_1	11214_1_1_1	4000511.0	4000511.0	0.0	strict	11214_1_1_1	73.0	7.0	0.0	2.92
11222_1_1_1	11222_1_1_1	11222_1_1_1	3000501.8019975624	3000501.8019975624	0.0	moderate	11222_1_1_1	72.0	7.0	2.1980024377	3.15
11229_1_1_1	11229_1_1_1	11229_1_1_1	4000686.0	4000686.0	0.0	strict	11229_1_1_1	98.0	7.0	0.0	2.63
11231_1_1_1	11231_1_1_1	11231_1_1_1	4000672.0	4000672.0	0.0	strict	11231_1_1_1	96.0	7.0	0.0	1.43
11232_1_1_1	11232_1_1_1	11232_1_1_1	4000742.0	4000742.0	0.0	strict	11232_1_1_1	106.0	7.0	0.0	1.58
11244_1_1_1	11244_1_1_1	11244_1_1_1	4000385.0	4000385.0	0.0	strict	11244_1_1_1	55.0	7.0	0.0	0.58
11246_1_1_1	11246_1_1_1	11246_1_1_1	4000826.0	4000826.0	0.0	strict	11246_1_1_1	118.0	7.0	0.0	1.56
11247_1_1_1	11247_1_1_1	11247_1_1_1	4000966.0	4000966.0	0.0	strict	11247_1_1_1	138.0	7.0	0.0	1.68
11250_1_1_1	11250_1_1_1	11250_1_1_1	4000432.0	4000432.0	0.0	strict	11250_1_1_1	72.0	6.0	0.0	1.81
11254_1_1_1	11254_1_1_1	11254_1_1_1	4000650.1369170984	4000650.1369170984	0.0	strict	11254_1_1_1	93.0	7.0	0.8630829016	1.0
11255_1_1_1	11255_1_1_1	11255_1_1_1	4000812.0	4000812.0	0.0	strict	11255_1_1_1	116.0	7.0	0.0	2.32
11257_1_1_1	11257_1_1_1	11257_1_1_1	3000746.2619478633	3000746.2619478633	0.0	moderate	11257_1_1_1	107.0	7.0	2.7380521366	0.79
11257_1_1_1	7095_1_1_1	11257_1_1_1	3000714.0	3000746.2619478633	32.2619478632696	moderate	7095_1_1_1	102.0	7.0	0.0	0.88
11258_1_1_1	11258_1_1_1	11258_1_1_1	4000707.0	4000707.0	0.0	strict	11258_1_1_1	101.0	7.0	0.0	0.94
11258_1_1_1	6337_1_1_1	11258_1_1_1	3000693.0	4000707.0	1000014.0	moderate	6337_1_1_1	99.0	7.0	0.0	0.92
11260_1_1_1	11260_1_1_1	11260_1_1_1	4000385.0	4000385.0	0.0	strict	11260_1_1_1	55.0	7.0	0.0	0.42
11262_1_1_1	11262_1_1_1	11262_1_1_1	4000581.0	4000581.0	0.0	strict	11262_1_1_1	83.0	7.0	0.0	1.98
11262_1_1_1	16390_1_1_1	11262_1_1_1	3000546.0	4000581.0	1000035.0	moderate	16390_1_1_1	78.0	7.0	0.0	2.95
11263_1_1_1	11263_1_1_1	11263_1_1_1	4000539.0	4000539.0	0.0	strict	11263_1_1_1	77.0	7.0	0.0	1.36
11264_1_1_1	11264_1_1_1	11264_1_1_1	4000721.0	4000721.0	0.0	strict	11264_1_1_1	103.0	7.0	0.0	0.27
11265_1_1_1	11265_1_1_1	11265_1_1_1	4000546.0	4000546.0	0.0	strict	11265_1_1_1	78.0	7.0	0.0	1.04
11266_1_1_1	11266_1_1_1	11266_1_1_1	4000553.0	4000553.0	0.0	strict	11266_1_1_1	79.0	7.0	0.0	0.61
11268_1_1_1	11268_1_1_1	11268_1_1_1	4000707.0	4000707.0	0.0	strict	11268_1_1_1	101.0	7.0	0.0	1.17
11269_1_1_1	11269_1_1_1	11269_1_1_1	3000466.7616474745	3000466.7616474745	0.0	moderate	11269_1_1_1	67.0	7.0	2.2383525254	1.19
11271_1_1_1	11271_1_1_1	11271_1_1_1	4000322.0	4000322.0	0.0	strict	11271_1_1_1	46.0	7.0	0.0	0.93
11272_1_1_1	11272_1_1_1	11272_1_1_1	4000581.0	4000581.0	0.0	strict	11272_1_1_1	83.0	7.0	0.0	0.37
11273_1_1_1	11273_1_1_1	11273_1_1_1	4000364.0	4000364.0	0.0	strict	11273_1_1_1	52.0	7.0	0.0	0.53
11274_1_1_1	11274_1_1_1	11274_1_1_1	4000420.0	4000420.0	0.0	strict	11274_1_1_1	60.0	7.0	0.0	0.69
11275_1_1_1	11275_1_1_1	11275_1_1_1	3000669.0408591432	3000669.0408591432	0.0	moderate	11275_1_1_1	96.0	7.0	2.9591408566	1.32
11277_1_1_1	11277_1_1_1	11277_1_1_1	3000774.178533095	3000774.178533095	0.0	moderate	11277_1_1_1	111.0	7.0	2.8214669052	0.52
11278_1_1_1	11278_1_1_1	11278_1_1_1	4000455.0	4000455.0	0.0	strict	11278_1_1_1	65.0	7.0	0.0	0.47
11279_1_1_1	11279_1_1_1	11279_1_1_1	4000525.0	4000525.0	0.0	strict	11279_1_1_1	75.0	7.0	0.0	0.62
11280_1_1_1	11280_1_1_1	11280_1_1_1	4000567.0	4000567.0	0.0	strict	11280_1_1_1	81.0	7.0	0.0	0.69
11281_1_1_1	11281_1_1_1	11281_1_1_1	4000698.284698308	4000698.284698308	0.0	strict	11281_1_1_1	100.0	7.0	1.715301692	0.42
11282_1_1_1	11282_1_1_1	11282_1_1_1	4000371.0	4000371.0	0.0	strict	11282_1_1_1	53.0	7.0	0.0	0.36
11283_1_1_1	11283_1_1_1	11283_1_1_1	4000614.41337023	4000614.41337023	0.0	strict	11283_1_1_1	88.0	7.0	1.5866297704	0.7
11284_1_1_1	11284_1_1_1	11284_1_1_1	4000420.0	4000420.0	0.0	strict	11284_1_1_1	60.0	7.0	0.0	0.33
11285_1_1_1	11285_1_1_1	11285_1_1_1	4000595.0	4000595.0	0.0	strict	11285_1_1_1	85.0	7.0	0.0	0.25
11286_1_1_1	11286_1_1_1	11286_1_1_1	3000662.457332698	3000662.457332698	0.0	moderate	11286_1_1_1	95.0	7.0	2.542667302	0.78
11290_1_1_1	11290_1_1_1	11290_1_1_1	4000679.0	4000679.0	0.0	strict	11290_1_1_1	97.0	7.0	0.0	0.54
11291_1_1_1	11291_1_1_1	11291_1_1_1	4000707.0	4000707.0	0.0	strict	11291_1_1_1	101.0	7.0	0.0	0.82
11292_1_1_1	11292_1_1_1	11292_1_1_1	3000725.7668713136	3000725.7668713136	0.0	moderate	11292_1_1_1	104.0	7.0	2.2331286866	0.55
11295_1_1_1	11295_1_1_1	11295_1_1_1	4000980.0	4000980.0	0.0	strict	11295_1_1_1	140.0	7.0	0.0	1.63
11297_1_1_1	11297_1_1_1	11297_1_1_1	4000411.6574672046	4000411.6574672046	0.0	strict	11297_1_1_1	59.0	7.0	1.3425327952	0.98
11297_1_1_1	17402_1_1_1	11297_1_1_1	3000382.6690271148	4000411.6574672046	1000028.9884400899	moderate	17402_1_1_1	64.0	6.0	1.3309728854	1.14
11300_1_1_1	11300_1_1_1	11300_1_1_1	3000431.202632079	3000431.202632079	0.0	moderate	11300_1_1_1	62.0	7.0	2.7973679209	0.3
11301_1_1_1	11301_1_1_1	11301_1_1_1	4000371.0	4000371.0	0.0	strict	11301_1_1_1	53.0	7.0	0.0	0.71
11304_1_1_1	11304_1_1_1	11304_1_1_1	4000777.0	4000777.0	0.0	strict	11304_1_1_1	111.0	7.0	0.0	0.7
11310_1_1_1	11310_1_1_1	11310_1_1_1	3000732.1810659124	3000732.1810659124	0.0	moderate	11310_1_1_1	105.0	7.0	2.8189340876	0.22
11311_1_1_1	11311_1_1_1	11311_1_1_1	4000980.0	4000980.0	0.0	strict	11311_1_1_1	140.0	7.0	0.0	0.59
11311_1_1_1	18466_1_1_1	11311_1_1_1	3000924.0	4000980.0	1000056.0	moderate	18466_1_1_1	132.0	7.0	0.0	0.52
11311_1_1_1	18467_1_1_1	11311_1_1_1	3000924.0	4000980.0	1000056.0	moderate	18467_1_1_1	132.0	7.0	0.0	0.48
11311_1_1_1	5522_1_1_1	11311_1_1_1	3000822.0	4000980.0	1000158.0	moderate	5522_1_1_1	137.0	6.0	0.0	0.45
11318_1_1_1	11318_1_1_1	11318_1_1_1	3000434.0	3000434.0	0.0	moderate	11318_1_1_1	62.0	7.0	0.0	1.48
11320_1_1_1	11320_1_1_1	11320_1_1_1	4000735.0	4000735.0	0.0	strict	11320_1_1_1	105.0	7.0	0.0	1.38
11322_1_1_1	11322_1_1_1	11322_1_1_1	3000487.5373657453	3000487.5373657453	0.0	moderate	11322_1_1_1	70.0	7.0	2.4626342549	1.18
11330_1_1_1	7351_1_1_1	7351_1_1_1	4001013.6030036905	4001013.6030036905	0.0	strict	7351_1_1_1	145.0	7.0	1.3969963095	2.59
11330_1_1_1	11330_1_1_1	7351_1_1_1	4000973.0	4001013.6030036905	40.60300369048491	strict	11330_1_1_1	139.0	7.0	0.0	0.76
11334_1_1_1	11334_1_1_1	11334_1_1_1	4000756.0	4000756.0	0.0	strict	11334_1_1_1	108.0	7.0	0.0	0.19
11346_1_1_1	11346_1_1_1	11346_1_1_1	4000301.0	4000301.0	0.0	strict	11346_1_1_1	43.0	7.0	0.0	1.4
11346_1_1_1	17237_1_1_1	11346_1_1_1	3000148.0	4000301.0	1000153.0	moderate	17237_1_1_1	37.0	4.0	0.0	0.0
11348_1_1_1	11348_1_1_1	11348_1_1_1	4001155.0	4001155.0	0.0	strict	11348_1_1_1	165.0	7.0	0.0	0.77
11351_1_1_1	11351_1_1_1	11351_1_1_1	4001127.0	4001127.0	0.0	strict	11351_1_1_1	161.0	7.0	0.0	0.58
11355_1_1_1	11355_1_1_1	11355_1_1_1	3000473.1143066287	3000473.1143066287	0.0	moderate	11355_1_1_1	68.0	7.0	2.8856933711	0.82
11370_1_1_1	19063_1_1_1	19063_1_1_1	4000430.0	4000430.0	0.0	strict	19063_1_1_1	86.0	5.0	0.0	10.23
11370_1_1_1	11370_1_1_1	19063_1_1_1	4000420.0	4000430.0	10.0	strict	11370_1_1_1	84.0	5.0	0.0	0.52
11370_1_1_1	11372_1_1_1	19063_1_1_1	3000497.747094088	4000430.0	999932.2529059122	moderate	11372_1_1_1	100.0	5.0	2.2529059119	0.72
11370_1_1_1	11373_1_1_1	19063_1_1_1	3000497.6107962774	4000430.0	999932.3892037226	moderate	11373_1_1_1	100.0	5.0	2.3892037226	0.78
11370_1_1_1	11371_1_1_1	19063_1_1_1	3000492.8355804016	4000430.0	999937.1644195984	moderate	11371_1_1_1	99.0	5.0	2.1644195985	0.77
11376_1_1_1	11376_1_1_1	11376_1_1_1	3000753.587148795	3000753.587148795	0.0	moderate	11376_1_1_1	108.0	7.0	2.4128512049	0.84
11390_1_1_1	11390_1_1_1	11390_1_1_1	3000683.3569184337	3000683.3569184337	0.0	moderate	11390_1_1_1	98.0	7.0	2.6430815663	0.47
11397_1_1_1	11397_1_1_1	11397_1_1_1	4000686.0	4000686.0	0.0	strict	11397_1_1_1	98.0	7.0	0.0	0.62
11399_1_1_1	34766_1_1_1	34766_1_1_1	4000831.066064294	4000831.066064294	0.0	strict	34766_1_1_1	119.0	7.0	1.933935706	0.62
11399_1_1_1	11399_1_1_1	34766_1_1_1	4000637.0	4000831.066064294	194.06606429396197	strict	11399_1_1_1	91.0	7.0	0.0	0.39
11399_1_1_1	6178_1_1_1	34766_1_1_1	3000641.426780018	4000831.066064294	1000189.6392842759	moderate	6178_1_1_1	92.0	7.0	2.5732199822	2.36
11402_1_1_1	11402_1_1_1	11402_1_1_1	4000434.0	4000434.0	0.0	strict	11402_1_1_1	62.0	7.0	0.0	1.54
11417_1_1_1	11417_1_1_1	11417_1_1_1	4000594.4542977703	4000594.4542977703	0.0	strict	11417_1_1_1	85.0	7.0	0.5457022292	0.46
11417_1_1_1	4227_1_1_1	11417_1_1_1	3000532.0	4000594.4542977703	1000062.4542977703	moderate	4227_1_1_1	76.0	7.0	0.0	0.15
11417_1_1_1	52736_1_1_1	11417_1_1_1	3000428.460434523	4000594.4542977703	1000165.9938632473	moderate	52736_1_1_1	86.0	5.0	1.5395654769	4.42
11417_1_1_1	17825_1_1_1	11417_1_1_1	3000420.0	4000594.4542977703	1000174.4542977703	moderate	17825_1_1_1	70.0	6.0	0.0	0.11
11419_1_1_1	11419_1_1_1	11419_1_1_1	3000189.0	3000189.0	0.0	moderate	11419_1_1_1	27.0	7.0	0.0	0.79
11422_1_1_1	11422_1_1_1	11422_1_1_1	3000963.893121934	3000963.893121934	0.0	moderate	11422_1_1_1	138.0	7.0	2.1068780662	0.68
11423_1_1_1	11423_1_1_1	11423_1_1_1	3001145.345284841	3001145.345284841	0.0	moderate	11423_1_1_1	164.0	7.0	2.6547151594	1.28
11424_1_1_1	11424_1_1_1	11424_1_1_1	3000644.0	3000644.0	0.0	moderate	11424_1_1_1	92.0	7.0	0.0	1.54
11425_1_1_1	11425_1_1_1	11425_1_1_1	3000777.0	3000777.0	0.0	moderate	11425_1_1_1	111.0	7.0	0.0	2.8
11427_1_1_1	11427_1_1_1	11427_1_1_1	3000826.0	3000826.0	0.0	moderate	11427_1_1_1	118.0	7.0	0.0	0.44
11428_1_1_1	11428_1_1_1	11428_1_1_1	4000388.0	4000388.0	0.0	strict	11428_1_1_1	97.0	4.0	0.0	0.0
11428_1_1_1	4011_1_1_1	11428_1_1_1	3000400.0	4000388.0	999988.0	moderate	4011_1_1_1	100.0	4.0	0.0	0.0
11436_1_1_1	11434_1_1_1	11434_1_1_1	3000890.0	3000890.0	0.0	moderate	11434_1_1_1	178.0	5.0	0.0	2.19
11436_1_1_1	11436_1_1_1	11434_1_1_1	3000724.0	3000890.0	166.0	moderate	11436_1_1_1	181.0	4.0	0.0	0.22
11442_1_1_1	11442_1_1_1	11442_1_1_1	3000810.0	3000810.0	0.0	moderate	11442_1_1_1	162.0	5.0	0.0	1.29
11451_1_1_1	11451_1_1_1	11451_1_1_1	4000972.0	4000972.0	0.0	strict	11451_1_1_1	162.0	6.0	0.0	1.25
11451_1_1_1	4037_1_1_1	11451_1_1_1	3000820.0	4000972.0	1000152.0	moderate	4037_1_1_1	164.0	5.0	0.0	0.0
11452_1_1_1	11452_1_1_1	11452_1_1_1	3000301.0	3000301.0	0.0	moderate	11452_1_1_1	43.0	7.0	0.0	0.91
11453_1_1_1	11453_1_1_1	11453_1_1_1	4000252.0	4000252.0	0.0	strict	11453_1_1_1	63.0	4.0	0.0	1.19
11456_1_1_1	11456_1_1_1	11456_1_1_1	4000623.0	4000623.0	0.0	strict	11456_1_1_1	89.0	7.0	0.0	1.45
11457_1_1_1	11457_1_1_1	11457_1_1_1	3000760.420423358	3000760.420423358	0.0	moderate	11457_1_1_1	109.0	7.0	2.5795766419	0.44
11458_1_1_1	11458_1_1_1	11458_1_1_1	4000609.0	4000609.0	0.0	strict	11458_1_1_1	87.0	7.0	0.0	0.51
11466_1_1_1	11466_1_1_1	11466_1_1_1	3001010.0	3001010.0	0.0	moderate	11466_1_1_1	202.0	5.0	0.0	0.2
11466_1_1_1	11441_1_1_1	11466_1_1_1	3001005.0	3001010.0	5.0	moderate	11441_1_1_1	201.0	5.0	0.0	0.21
11467_1_1_1	11467_1_1_1	11467_1_1_1	3000970.0	3000970.0	0.0	moderate	11467_1_1_1	194.0	5.0	0.0	0.2
11470_1_1_1	11470_1_1_1	11470_1_1_1	3001020.0	3001020.0	0.0	moderate	11470_1_1_1	204.0	5.0	0.0	0.48
11473_1_1_1	11473_1_1_1	11473_1_1_1	3000623.0	3000623.0	0.0	moderate	11473_1_1_1	89.0	7.0	0.0	1.04
11490_1_1_1	11490_1_1_1	11490_1_1_1	4000822.0	4000822.0	0.0	strict	11490_1_1_1	137.0	6.0	0.0	2.56
11490_1_1_1	11495_1_1_1	11490_1_1_1	4000804.0	4000822.0	18.0	strict	11495_1_1_1	134.0	6.0	0.0	1.69
11494_1_1_1	11494_1_1_1	11494_1_1_1	3000925.0	3000925.0	0.0	moderate	11494_1_1_1	185.0	5.0	0.0	0.14
11494_1_1_1	11493_1_1_1	11494_1_1_1	3000845.0	3000925.0	80.0	moderate	11493_1_1_1	169.0	5.0	0.0	0.19
11500_1_1_1	11500_1_1_1	11500_1_1_1	3000670.18041068	3000670.18041068	0.0	moderate	11500_1_1_1	96.0	7.0	1.81958932	1.0
11501_1_1_1	11501_1_1_1	11501_1_1_1	3000616.0	3000616.0	0.0	moderate	11501_1_1_1	88.0	7.0	0.0	1.46
11506_1_1_1	11506_1_1_1	11506_1_1_1	3002176.1664098497	3002176.1664098497	0.0	moderate	11506_1_1_1	363.0	6.0	1.8335901502	1.07
11507_1_1_1	11507_1_1_1	11507_1_1_1	4001078.0	4001078.0	0.0	strict	11507_1_1_1	154.0	7.0	0.0	0.71
11511_1_1_1	11511_1_1_1	11511_1_1_1	4000408.2114379583	4000408.2114379583	0.0	strict	11511_1_1_1	82.0	5.0	1.7885620414	1.15
11513_1_1_1	11592_1_1_1	11592_1_1_1	3000903.0	3000903.0	0.0	moderate	11592_1_1_1	129.0	7.0	0.0	0.76
11513_1_1_1	11513_1_1_1	11592_1_1_1	3000590.0	3000903.0	313.0	moderate	11513_1_1_1	118.0	5.0	0.0	1.09
11516_1_1_1	11516_1_1_1	11516_1_1_1	4000966.0	4000966.0	0.0	strict	11516_1_1_1	138.0	7.0	0.0	1.33
11524_1_1_1	11524_1_1_1	11524_1_1_1	3000069.0	3000069.0	0.0	moderate	11524_1_1_1	23.0	3.0	0.0	0.0
11525_1_1_1	11525_1_1_1	11525_1_1_1	4000672.0	4000672.0	0.0	strict	11525_1_1_1	96.0	7.0	0.0	0.15
11527_1_1_1	11527_1_1_1	11527_1_1_1	4000495.0	4000495.0	0.0	strict	11527_1_1_1	99.0	5.0	0.0	2.5
11531_1_1_1	11531_1_1_1	11531_1_1_1	3000721.0	3000721.0	0.0	moderate	11531_1_1_1	103.0	7.0	0.0	1.14
11532_1_1_1	11532_1_1_1	11532_1_1_1	4000588.0	4000588.0	0.0	strict	11532_1_1_1	84.0	7.0	0.0	1.05
11532_1_1_1	4079_1_1_1	11532_1_1_1	3000486.0	4000588.0	1000102.0	moderate	4079_1_1_1	81.0	6.0	0.0	0.35
11540_1_1_1	11540_1_1_1	11540_1_1_1	3000382.044250927	3000382.044250927	0.0	moderate	11540_1_1_1	64.0	6.0	1.9557490732	0.87
11542_1_1_1	11542_1_1_1	11542_1_1_1	3000287.332651546	3000287.332651546	0.0	moderate	11542_1_1_1	58.0	5.0	2.6673484538	2.94
11545_1_1_1	11545_1_1_1	11545_1_1_1	3000507.593458408	3000507.593458408	0.0	moderate	11545_1_1_1	102.0	5.0	2.406541592	0.99
11546_1_1_1	11546_1_1_1	11546_1_1_1	3001075.4825253766	3001075.4825253766	0.0	moderate	11546_1_1_1	154.0	7.0	2.5174746233	0.21
11548_1_1_1	11548_1_1_1	11548_1_1_1	3000462.0	3000462.0	0.0	moderate	11548_1_1_1	66.0	7.0	0.0	1.04
11549_1_1_1	11549_1_1_1	11549_1_1_1	3000627.835466025	3000627.835466025	0.0	moderate	11549_1_1_1	90.0	7.0	2.1645339753	0.39
11555_1_1_1	11555_1_1_1	11555_1_1_1	4000469.0	4000469.0	0.0	strict	11555_1_1_1	67.0	7.0	0.0	1.0
11561_1_1_1	11561_1_1_1	11561_1_1_1	4000826.0	4000826.0	0.0	strict	11561_1_1_1	118.0	7.0	0.0	0.4
11561_1_1_1	4908_1_1_1	11561_1_1_1	3000798.0	4000826.0	1000028.0	moderate	4908_1_1_1	114.0	7.0	0.0	1.82
11572_1_1_1	11142_1_1_1	11142_1_1_1	4000819.0	4000819.0	0.0	strict	11142_1_1_1	117.0	7.0	0.0	2.82
11572_1_1_1	11572_1_1_1	11142_1_1_1	4000684.0	4000819.0	135.0	strict	11572_1_1_1	114.0	6.0	0.0	0.81
11573_1_1_1	11573_1_1_1	11573_1_1_1	4000749.0	4000749.0	0.0	strict	11573_1_1_1	107.0	7.0	0.0	0.8
11573_1_1_1	5461_2_1_1	11573_1_1_1	3000684.0	4000749.0	1000065.0	moderate	5461_2_1_1	114.0	6.0	0.0	0.98
11593_1_1_1	11593_1_1_1	11593_1_1_1	3000482.155396069	3000482.155396069	0.0	moderate	11593_1_1_1	97.0	5.0	2.8446039309	1.33
11595_1_1_1	11595_1_1_1	11595_1_1_1	4000360.0	4000360.0	0.0	strict	11595_1_1_1	60.0	6.0	0.0	0.36
11601_1_1_1	11601_1_1_1	11601_1_1_1	3000600.0	3000600.0	0.0	moderate	11601_1_1_1	100.0	6.0	0.0	0.59
11605_1_1_1	11605_1_1_1	11605_1_1_1	3000529.4476728416	3000529.4476728416	0.0	moderate	11605_1_1_1	76.0	7.0	2.5523271584	1.44
12000_1_1_1	12000_1_1_1	12000_1_1_1	3001160.0	3001160.0	0.0	moderate	12000_1_1_1	232.0	5.0	0.0	0.32
12002_1_1_1	12002_1_1_1	12002_1_1_1	3000235.0	3000235.0	0.0	moderate	12002_1_1_1	47.0	5.0	0.0	3.09
12010_1_1_1	12010_1_1_1	12010_1_1_1	4000485.0	4000485.0	0.0	strict	12010_1_1_1	97.0	5.0	0.0	0.17
12010_1_1_1	12011_1_1_1	12010_1_1_1	3000450.0	4000485.0	1000035.0	moderate	12011_1_1_1	90.0	5.0	0.0	0.33
12018_1_1_1	12018_1_1_1	12018_1_1_1	3000576.0	3000576.0	0.0	moderate	12018_1_1_1	144.0	4.0	0.0	1.34
1201_1_1_1	1201_1_1_1	1201_1_1_1	3000072.0	3000072.0	0.0	moderate	1201_1_1_1	24.0	3.0	0.0	0.0
12024_1_1_1	12024_1_1_1	12024_1_1_1	3001029.0	3001029.0	0.0	moderate	12024_1_1_1	147.0	7.0	0.0	1.16
12032_1_1_1	51403_1_1_1	51403_1_1_1	4000882.0	4000882.0	0.0	strict	51403_1_1_1	126.0	7.0	0.0	0.35
12032_1_1_1	51404_1_1_1	51403_1_1_1	4000875.0	4000882.0	7.0	strict	51404_1_1_1	125.0	7.0	0.0	0.32
12032_1_1_1	12032_1_1_1	51403_1_1_1	4000805.0	4000882.0	77.0	strict	12032_1_1_1	115.0	7.0	0.0	0.4
12032_1_1_1	27539_1_1_1	51403_1_1_1	4000392.0	4000882.0	490.0	strict	27539_1_1_1	98.0	4.0	0.0	0.43
12032_1_1_1	27541_1_1_1	51403_1_1_1	3000465.0	4000882.0	1000417.0	moderate	27541_1_1_1	93.0	5.0	0.0	0.48
12040_1_1_1	12040_1_1_1	12040_1_1_1	4001160.0	4001160.0	0.0	strict	12040_1_1_1	232.0	5.0	0.0	0.58
1207_1_1_1	294_1_1_1	294_1_1_1	3000237.0	3000237.0	0.0	moderate	294_1_1_1	79.0	3.0	0.0	0.0
1207_1_1_1	295_1_1_1	294_1_1_1	3000237.0	3000237.0	0.0	moderate	295_1_1_1	79.0	3.0	0.0	0.0
1207_1_1_1	1207_1_1_1	294_1_1_1	3000231.0	3000237.0	6.0	moderate	1207_1_1_1	77.0	3.0	0.0	0.0
1207_1_1_1	1208_1_1_1	294_1_1_1	3000231.0	3000237.0	6.0	moderate	1208_1_1_1	77.0	3.0	0.0	0.0
1209_1_1_1	18043_1_1_1	18043_1_1_1	3000185.0	3000185.0	0.0	moderate	18043_1_1_1	37.0	5.0	0.0	0.04
1209_1_1_1	18146_1_1_1	18043_1_1_1	3000126.0	3000185.0	59.0	moderate	18146_1_1_1	42.0	3.0	0.0	0.0
1209_1_1_1	1209_1_1_1	18043_1_1_1	3000114.0	3000185.0	71.0	moderate	1209_1_1_1	38.0	3.0	0.0	0.0
1209_1_1_1	3456_1_1_1	18043_1_1_1	3000114.0	3000185.0	71.0	moderate	3456_1_1_1	38.0	3.0	0.0	0.0
