cluster_repr	member	best_repr	member_quality	best_repr_quality	quality_diff_vs_mmseqs	member_tier	member_ID	n_bb_pos	n_bb_types	max_potenci_off	max_lacs_off
11024_1_1_1	11024_1_1_1	11024_1_1_1	3000455.0	3000455.0	0.0	moderate	11024_1_1_1	65.0	7.0	0.0	1.03
11024_1_1_1	15378_1_1_1	11024_1_1_1	3000441.0	3000455.0	14.0	moderate	15378_1_1_1	63.0	7.0	0.0	0.97
11026_1_1_1	11026_1_1_1	11026_1_1_1	3000476.0	3000476.0	0.0	moderate	11026_1_1_1	68.0	7.0	0.0	0.64
11026_1_1_1	16622_1_1_1	11026_1_1_1	2000476.0	3000476.0	1000000.0	tolerant	16622_1_1_1	68.0	7.0	0.0	0.64
11026_1_1_1	11043_1_1_1	11026_1_1_1	2000476.0	3000476.0	1000000.0	tolerant	11043_1_1_1	68.0	7.0	0.0	1.37
11026_1_1_1	34420_1_1_1	11026_1_1_1	2000360.0	3000476.0	1000116.0	tolerant	34420_1_1_1	60.0	6.0	0.0	1.05
11026_1_1_1	7305_1_1_1	11026_1_1_1	2000180.0	3000476.0	1000296.0	tolerant	7305_1_1_1	60.0	3.0	0.0	0.0
11029_1_1_1	11029_1_1_1	11029_1_1_1	2000670.0561469009	2000670.0561469009	0.0	tolerant	11029_1_1_1	112.0	6.0	1.9438530993	0.52
11030_2_1_1	11030_2_1_1	11030_2_1_1	3000753.759238701	3000753.759238701	0.0	moderate	11030_2_1_1	108.0	7.0	2.240761299	0.51
11031_1_1_1	11031_1_1_1	11031_1_1_1	2000327.4773262343	2000327.4773262343	0.0	tolerant	11031_1_1_1	66.0	5.0	2.5226737655	1.29
11032_1_1_1	11033_1_1_1	11033_1_1_1	3000635.368520045	3000635.368520045	0.0	moderate	11033_1_1_1	91.0	7.0	1.6314799549	0.64
11032_1_1_1	11032_1_1_1	11033_1_1_1	3000627.4898621025	3000635.368520045	7.878657942637801	moderate	11032_1_1_1	90.0	7.0	2.5101378975	0.85
11037_1_1_1	11037_1_1_1	11037_1_1_1	4000434.0	4000434.0	0.0	strict	11037_1_1_1	62.0	7.0	0.0	2.43
11037_1_1_1	16207_1_1_1	11037_1_1_1	4000402.0	4000434.0	32.0	strict	16207_1_1_1	67.0	6.0	0.0	3.78
11041_1_1_1	11041_1_1_1	11041_1_1_1	2001083.4687211567	2001083.4687211567	0.0	tolerant	11041_1_1_1	181.0	6.0	2.5312788434	1.13
11042_1_1_1	11042_1_1_1	11042_1_1_1	4000609.0	4000609.0	0.0	strict	11042_1_1_1	87.0	7.0	0.0	0.61
11044_1_1_1	11044_1_1_1	11044_1_1_1	2000123.0	2000123.0	0.0	tolerant	11044_1_1_1	41.0	3.0	0.0	0.0
11054_1_1_1	11054_1_1_1	11054_1_1_1	3000104.0	3000104.0	0.0	moderate	11054_1_1_1	26.0	4.0	0.0	0.0
11057_1_1_1	11057_1_1_1	11057_1_1_1	4000904.101553515	4000904.101553515	0.0	strict	11057_1_1_1	151.0	6.0	1.8984464844	0.66
11058_1_1_1	11058_1_1_1	11058_1_1_1	1000032.0	1000032.0	0.0	unfiltered	11058_1_1_1	8.0	4.0	0.0	0.0
11060_1_1_1	11060_1_1_1	11060_1_1_1	4000666.0	4000666.0	0.0	strict	11060_1_1_1	111.0	6.0	0.0	1.29
11063_1_1_1	11063_1_1_1	11063_1_1_1	3000560.0	3000560.0	0.0	moderate	11063_1_1_1	80.0	7.0	0.0	0.63
11064_1_1_1	11064_1_1_1	11064_1_1_1	1000220.0	1000220.0	0.0	unfiltered	11064_1_1_1	55.0	4.0	0.0	2.0
11065_1_1_1	11065_1_1_1	11065_1_1_1	4000749.0	4000749.0	0.0	strict	11065_1_1_1	107.0	7.0	0.0	0.41
11067_1_1_1	11067_1_1_1	11067_1_1_1	3000995.0	3000995.0	0.0	moderate	11067_1_1_1	199.0	5.0	0.0	1.22
11072_1_1_1	11072_1_1_1	11072_1_1_1	2000056.0	2000056.0	0.0	tolerant	11072_1_1_1	28.0	2.0	0.0	0.0
11075_1_1_1	11075_1_1_1	11075_1_1_1	4000456.0	4000456.0	0.0	strict	11075_1_1_1	76.0	6.0	0.0	1.08
11076_1_1_1	7248_1_1_1	7248_1_1_1	3000998.20804088	3000998.20804088	0.0	moderate	7248_1_1_1	143.0	7.0	2.7919591199	1.45
11076_1_1_1	11076_1_1_1	7248_1_1_1	3000921.30416068	3000998.20804088	76.90388019988313	moderate	11076_1_1_1	132.0	7.0	2.69583932	0.93
11077_1_1_1	11077_1_1_1	11077_1_1_1	4000558.0	4000558.0	0.0	strict	11077_1_1_1	93.0	6.0	0.0	3.11
11078_1_1_1	15356_1_1_1	15356_1_1_1	3001076.9504391328	3001076.9504391328	0.0	moderate	15356_1_1_1	154.0	7.0	1.0495608674	0.46
11078_1_1_1	11078_1_1_1	15356_1_1_1	3000828.0	3001076.9504391328	248.95043913275003	moderate	11078_1_1_1	138.0	6.0	0.0	0.48
11083_1_1_1	11083_1_1_1	11083_1_1_1	4001134.0	4001134.0	0.0	strict	11083_1_1_1	162.0	7.0	0.0	0.42
11083_1_1_1	7081_1_1_1	11083_1_1_1	3001134.0	4001134.0	1000000.0	moderate	7081_1_1_1	162.0	7.0	0.0	0.38
11085_1_1_1	11085_1_1_1	11085_1_1_1	3000763.0	3000763.0	0.0	moderate	11085_1_1_1	109.0	7.0	0.0	2.38
11085_1_1_1	7058_1_1_1	11085_1_1_1	3000763.0	3000763.0	0.0	moderate	7058_1_1_1	109.0	7.0	0.0	0.34
11088_1_1_1	11088_1_1_1	11088_1_1_1	4000735.0	4000735.0	0.0	strict	11088_1_1_1	105.0	7.0	0.0	0.49
11089_1_1_1	11089_1_1_1	11089_1_1_1	4000784.0	4000784.0	0.0	strict	11089_1_1_1	112.0	7.0	0.0	0.82
11089_1_1_1	10317_1_1_1	11089_1_1_1	3000823.138654504	4000784.0	999960.861345496	moderate	10317_1_1_1	118.0	7.0	2.861345496	0.39
11089_1_1_1	10311_1_1_1	11089_1_1_1	2000658.5890430545	4000784.0	2000125.4109569455	tolerant	10311_1_1_1	110.0	6.0	1.4109569458	1.02
11090_1_1_1	11090_1_1_1	11090_1_1_1	2000462.1848156592	2000462.1848156592	0.0	tolerant	11090_1_1_1	116.0	4.0	1.8151843406	1.47
11091_1_1_1	11091_1_1_1	11091_1_1_1	4000742.0	4000742.0	0.0	strict	11091_1_1_1	106.0	7.0	0.0	1.72
11092_1_1_1	11092_1_1_1	11092_1_1_1	4000651.0	4000651.0	0.0	strict	11092_1_1_1	93.0	7.0	0.0	0.79
11095_1_1_1	11095_1_1_1	11095_1_1_1	3000942.404367919	3000942.404367919	0.0	moderate	11095_1_1_1	135.0	7.0	2.5956320811	1.03
11096_1_1_1	11096_1_1_1	11096_1_1_1	4000735.0	4000735.0	0.0	strict	11096_1_1_1	105.0	7.0	0.0	0.53
11096_1_1_1	11119_1_1_1	11096_1_1_1	3000788.1514882725	4000735.0	999946.8485117275	moderate	11119_1_1_1	113.0	7.0	2.8485117273	0.74
11098_1_1_1	11098_1_1_1	11098_1_1_1	4000763.0	4000763.0	0.0	strict	11098_1_1_1	109.0	7.0	0.0	0.78
11098_1_1_1	11111_1_1_1	11098_1_1_1	3000788.130362947	4000763.0	999974.869637053	moderate	11111_1_1_1	113.0	7.0	2.8696370531	0.92
11099_1_1_1	11099_1_1_1	11099_1_1_1	4000742.0	4000742.0	0.0	strict	11099_1_1_1	106.0	7.0	0.0	0.3
11099_1_1_1	11112_1_1_1	11099_1_1_1	3000788.358100675	4000742.0	999953.641899325	moderate	11112_1_1_1	113.0	7.0	2.6418993249	0.41
11100_1_1_1	11100_1_1_1	11100_1_1_1	2000866.7895199656	2000866.7895199656	0.0	tolerant	11100_1_1_1	124.0	7.0	1.2104800346	0.94
11102_1_1_1	11102_1_1_1	11102_1_1_1	2000810.0	2000810.0	0.0	tolerant	11102_1_1_1	135.0	6.0	0.0	1.15
11103_1_1_1	11103_1_1_1	11103_1_1_1	4000700.0	4000700.0	0.0	strict	11103_1_1_1	100.0	7.0	0.0	1.39
11103_1_1_1	11121_1_1_1	11103_1_1_1	2000639.929189028	4000700.0	2000060.070810972	tolerant	11121_1_1_1	107.0	6.0	2.070810972	1.0
11104_1_1_1	11101_1_1_1	11101_1_1_1	4000966.0	4000966.0	0.0	strict	11101_1_1_1	138.0	7.0	0.0	1.67
11104_1_1_1	11104_1_1_1	11101_1_1_1	4000791.0	4000966.0	175.0	strict	11104_1_1_1	113.0	7.0	0.0	0.45
11104_1_1_1	6308_1_1_1	11101_1_1_1	3000660.0	4000966.0	1000306.0	moderate	6308_1_1_1	110.0	6.0	0.0	0.81
11105_1_1_1	11105_1_1_1	11105_1_1_1	4000917.0	4000917.0	0.0	strict	11105_1_1_1	131.0	7.0	0.0	0.64
11106_1_1_1	11106_1_1_1	11106_1_1_1	3000851.30900824	3000851.30900824	0.0	moderate	11106_1_1_1	122.0	7.0	2.6909917602	1.02
11107_1_1_1	11107_1_1_1	11107_1_1_1	4000791.0	4000791.0	0.0	strict	11107_1_1_1	113.0	7.0	0.0	1.29
11108_1_1_1	11108_1_1_1	11108_1_1_1	3000865.933692109	3000865.933692109	0.0	moderate	11108_1_1_1	124.0	7.0	2.0663078911	0.55
11110_1_1_1	11110_1_1_1	11110_1_1_1	4000693.0	4000693.0	0.0	strict	11110_1_1_1	99.0	7.0	0.0	0.8
11113_1_1_1	11113_1_1_1	11113_1_1_1	4000854.0	4000854.0	0.0	strict	11113_1_1_1	122.0	7.0	0.0	0.55
11114_1_1_1	11114_1_1_1	11114_1_1_1	4000798.0	4000798.0	0.0	strict	11114_1_1_1	114.0	7.0	0.0	1.51
11114_1_1_1	4302_1_1_1	11114_1_1_1	3000791.0	4000798.0	1000007.0	moderate	4302_1_1_1	113.0	7.0	0.0	1.28
11116_1_1_1	11116_1_1_1	11116_1_1_1	3000872.8669499108	3000872.8669499108	0.0	moderate	11116_1_1_1	125.0	7.0	2.1330500894	0.72
11118_1_1_1	11118_1_1_1	11118_1_1_1	4000728.0	4000728.0	0.0	strict	11118_1_1_1	104.0	7.0	0.0	0.59
11118_1_1_1	11097_1_1_1	11118_1_1_1	2000687.206910695	4000728.0	2000040.793089305	tolerant	11097_1_1_1	115.0	6.0	2.7930893051	0.5
11120_1_1_1	11120_1_1_1	11120_1_1_1	3000872.3369633276	3000872.3369633276	0.0	moderate	11120_1_1_1	125.0	7.0	2.6630366726	0.5
11122_1_1_1	11122_1_1_1	11122_1_1_1	4000965.127131021	4000965.127131021	0.0	strict	11122_1_1_1	138.0	7.0	0.8728689787	0.15
11123_1_1_1	11123_1_1_1	11123_1_1_1	3000501.6844307748	3000501.6844307748	0.0	moderate	11123_1_1_1	72.0	7.0	2.3155692252	0.69
11124_1_1_1	11124_1_1_1	11124_1_1_1	4000882.0	4000882.0	0.0	strict	11124_1_1_1	126.0	7.0	0.0	2.26
11124_1_1_1	11084_1_1_1	11124_1_1_1	2000825.5663415464	4000882.0	2000056.4336584536	tolerant	11084_1_1_1	138.0	6.0	2.4336584535	2.22
11125_1_1_1	11125_1_1_1	11125_1_1_1	4000686.0	4000686.0	0.0	strict	11125_1_1_1	98.0	7.0	0.0	2.96
11127_1_1_1	11127_1_1_1	11127_1_1_1	4000798.0	4000798.0	0.0	strict	11127_1_1_1	114.0	7.0	0.0	2.9
11128_1_1_1	11128_1_1_1	11128_1_1_1	4000784.0	4000784.0	0.0	strict	11128_1_1_1	112.0	7.0	0.0	2.77
11129_1_1_1	11129_1_1_1	11129_1_1_1	4000812.0	4000812.0	0.0	strict	11129_1_1_1	116.0	7.0	0.0	2.28
11129_1_1_1	17192_1_1_1	11129_1_1_1	3000819.0	4000812.0	999993.0	moderate	17192_1_1_1	117.0	7.0	0.0	0.25
11133_1_1_1	10030_1_1_1	10030_1_1_1	3000840.0	3000840.0	0.0	moderate	10030_1_1_1	120.0	7.0	0.0	0.55
11133_1_1_1	11133_1_1_1	10030_1_1_1	3000816.4044871796	3000840.0	23.595512820407748	moderate	11133_1_1_1	117.0	7.0	2.5955128205	2.45
11134_1_1_1	11134_1_1_1	11134_1_1_1	3000501.1120154364	3000501.1120154364	0.0	moderate	11134_1_1_1	72.0	7.0	2.8879845636	2.18
11135_1_1_1	11135_1_1_1	11135_1_1_1	4000602.0	4000602.0	0.0	strict	11135_1_1_1	86.0	7.0	0.0	2.34
11136_1_1_1	11136_1_1_1	11136_1_1_1	2000582.0	2000582.0	0.0	tolerant	11136_1_1_1	97.0	6.0	0.0	2.28
11137_1_1_1	11137_1_1_1	11137_1_1_1	4000630.0	4000630.0	0.0	strict	11137_1_1_1	90.0	7.0	0.0	2.11
11138_1_1_1	11138_1_1_1	11138_1_1_1	4000630.0	4000630.0	0.0	strict	11138_1_1_1	90.0	7.0	0.0	2.29
11139_1_1_1	11139_1_1_1	11139_1_1_1	2000437.1175474557	2000437.1175474557	0.0	tolerant	11139_1_1_1	88.0	5.0	2.8824525442	2.28
11140_1_1_1	11140_1_1_1	11140_1_1_1	2000573.406239439	2000573.406239439	0.0	tolerant	11140_1_1_1	96.0	6.0	2.5937605609	2.43
11141_1_1_1	11141_1_1_1	11141_1_1_1	4000959.0	4000959.0	0.0	strict	11141_1_1_1	137.0	7.0	0.0	2.29
11144_1_1_1	11144_1_1_1	11144_1_1_1	4000635.7322950526	4000635.7322950526	0.0	strict	11144_1_1_1	91.0	7.0	1.2677049476	0.15
11145_1_1_1	11145_1_1_1	11145_1_1_1	4000777.0	4000777.0	0.0	strict	11145_1_1_1	111.0	7.0	0.0	2.83
11148_1_1_1	11148_1_1_1	11148_1_1_1	4000784.0	4000784.0	0.0	strict	11148_1_1_1	112.0	7.0	0.0	2.95
11150_1_1_1	11150_1_1_1	11150_1_1_1	3000308.0	3000308.0	0.0	moderate	11150_1_1_1	44.0	7.0	0.0	0.27
11152_1_1_1	11152_1_1_1	11152_1_1_1	2000540.0	2000540.0	0.0	tolerant	11152_1_1_1	108.0	5.0	0.0	0.72
11154_1_1_1	11154_1_1_1	11154_1_1_1	4000434.0	4000434.0	0.0	strict	11154_1_1_1	62.0	7.0	0.0	0.7
11158_1_1_1	11158_1_1_1	11158_1_1_1	4000504.0	4000504.0	0.0	strict	11158_1_1_1	72.0	7.0	0.0	0.33
11158_1_1_1	5036_1_1_1	11158_1_1_1	3000280.0	4000504.0	1000224.0	moderate	5036_1_1_1	70.0	4.0	0.0	0.0
11158_1_1_1	51311_1_1_1	11158_1_1_1	3000220.0	4000504.0	1000284.0	moderate	51311_1_1_1	55.0	4.0	0.0	0.0
11158_1_1_1	17691_1_1_1	11158_1_1_1	2000395.0	4000504.0	2000109.0	tolerant	17691_1_1_1	79.0	5.0	0.0	0.94
11160_1_1_1	11160_1_1_1	11160_1_1_1	4000572.6682190113	4000572.6682190113	0.0	strict	11160_1_1_1	82.0	7.0	1.3317809889	0.14
11175_1_1_1	11175_1_1_1	11175_1_1_1	4001128.0	4001128.0	0.0	strict	11175_1_1_1	188.0	6.0	0.0	2.46
11177_1_1_1	11177_1_1_1	11177_1_1_1	2000376.0	2000376.0	0.0	tolerant	11177_1_1_1	188.0	2.0	0.0	0.0
11181_1_1_1	11181_1_1_1	11181_1_1_1	2000548.7004424436	2000548.7004424436	0.0	tolerant	11181_1_1_1	110.0	5.0	1.2995575565	2.66
11182_1_1_1	11182_1_1_1	11182_1_1_1	4000819.0	4000819.0	0.0	strict	11182_1_1_1	117.0	7.0	0.0	1.19
11182_1_1_1	10083_1_1_1	11182_1_1_1	2000771.2963998192	4000819.0	2000047.7036001808	tolerant	10083_1_1_1	129.0	6.0	2.7036001806	1.38
11183_1_1_1	11183_1_1_1	11183_1_1_1	3000837.6241558325	3000837.6241558325	0.0	moderate	11183_1_1_1	120.0	7.0	2.3758441676	0.87
11192_1_1_1	11192_1_1_1	11192_1_1_1	3000704.4240195015	3000704.4240195015	0.0	moderate	11192_1_1_1	101.0	7.0	2.5759804984	1.87
11196_1_1_1	11196_1_1_1	11196_1_1_1	2000411.71424666	2000411.71424666	0.0	tolerant	11196_1_1_1	69.0	6.0	2.2857533403	0.98
11199_1_1_1	30937_1_1_1	30937_1_1_1	2000653.2635295957	2000653.2635295957	0.0	tolerant	30937_1_1_1	109.0	6.0	0.7364704045	0.25
11199_1_1_1	11199_1_1_1	30937_1_1_1	2000597.5303661928	2000653.2635295957	55.73316340288147	tolerant	11199_1_1_1	100.0	6.0	2.4696338071	2.41
11201_1_1_1	11201_1_1_1	11201_1_1_1	2000729.556123939	2000729.556123939	0.0	tolerant	11201_1_1_1	122.0	6.0	2.4438760607	2.54
11214_1_1_1	11214_1_1_1	11214_1_1_1	4000511.0	4000511.0	0.0	strict	11214_1_1_1	73.0	7.0	0.0	2.92
11221_1_1_1	11221_1_1_1	11221_1_1_1	2000418.448187481	2000418.448187481	0.0	tolerant	11221_1_1_1	105.0	4.0	1.5518125193	1.52
11222_1_1_1	11222_1_1_1	11222_1_1_1	3000501.8019975624	3000501.8019975624	0.0	moderate	11222_1_1_1	72.0	7.0	2.1980024377	3.15
11229_1_1_1	11229_1_1_1	11229_1_1_1	4000686.0	4000686.0	0.0	strict	11229_1_1_1	98.0	7.0	0.0	2.63
11231_1_1_1	11231_1_1_1	11231_1_1_1	4000672.0	4000672.0	0.0	strict	11231_1_1_1	96.0	7.0	0.0	1.43
11232_1_1_1	11232_1_1_1	11232_1_1_1	4000742.0	4000742.0	0.0	strict	11232_1_1_1	106.0	7.0	0.0	1.58
11233_1_1_1	11233_1_1_1	11233_1_1_1	2000459.7826336224	2000459.7826336224	0.0	tolerant	11233_1_1_1	77.0	6.0	2.2173663778	2.99
11235_1_1_1	11235_1_1_1	11235_1_1_1	2000552.4430759384	2000552.4430759384	0.0	tolerant	11235_1_1_1	111.0	5.0	2.5569240619	2.15
11240_1_1_1	11240_1_1_1	11240_1_1_1	2000308.1766945396	2000308.1766945396	0.0	tolerant	11240_1_1_1	62.0	5.0	1.8233054605	1.72
11244_1_1_1	11244_1_1_1	11244_1_1_1	4000385.0	4000385.0	0.0	strict	11244_1_1_1	55.0	7.0	0.0	0.58
11246_1_1_1	11246_1_1_1	11246_1_1_1	4000826.0	4000826.0	0.0	strict	11246_1_1_1	118.0	7.0	0.0	1.56
11247_1_1_1	11247_1_1_1	11247_1_1_1	4000966.0	4000966.0	0.0	strict	11247_1_1_1	138.0	7.0	0.0	1.68
11248_1_1_1	11248_1_1_1	11248_1_1_1	2000670.0408695468	2000670.0408695468	0.0	tolerant	11248_1_1_1	112.0	6.0	1.9591304532	0.97
11250_1_1_1	11250_1_1_1	11250_1_1_1	4000432.0	4000432.0	0.0	strict	11250_1_1_1	72.0	6.0	0.0	1.81
11251_1_1_1	11251_1_1_1	11251_1_1_1	2000804.0	2000804.0	0.0	tolerant	11251_1_1_1	134.0	6.0	0.0	0.52
11253_1_1_1	11253_1_1_1	11253_1_1_1	2000447.6546534584	2000447.6546534584	0.0	tolerant	11253_1_1_1	90.0	5.0	2.3453465415	1.6
11254_1_1_1	11254_1_1_1	11254_1_1_1	4000650.1369170984	4000650.1369170984	0.0	strict	11254_1_1_1	93.0	7.0	0.8630829016	1.0
11255_1_1_1	11255_1_1_1	11255_1_1_1	4000812.0	4000812.0	0.0	strict	11255_1_1_1	116.0	7.0	0.0	2.32
11257_1_1_1	11257_1_1_1	11257_1_1_1	3000746.2619478633	3000746.2619478633	0.0	moderate	11257_1_1_1	107.0	7.0	2.7380521366	0.79
11257_1_1_1	7095_1_1_1	11257_1_1_1	3000714.0	3000746.2619478633	32.2619478632696	moderate	7095_1_1_1	102.0	7.0	0.0	0.88
11258_1_1_1	11258_1_1_1	11258_1_1_1	4000707.0	4000707.0	0.0	strict	11258_1_1_1	101.0	7.0	0.0	0.94
11258_1_1_1	6337_1_1_1	11258_1_1_1	3000693.0	4000707.0	1000014.0	moderate	6337_1_1_1	99.0	7.0	0.0	0.92
11260_1_1_1	11260_1_1_1	11260_1_1_1	4000385.0	4000385.0	0.0	strict	11260_1_1_1	55.0	7.0	0.0	0.42
11261_1_1_1	11261_1_1_1	11261_1_1_1	2000579.6737842015	2000579.6737842015	0.0	tolerant	11261_1_1_1	97.0	6.0	2.3262157984	1.42
11262_1_1_1	11262_1_1_1	11262_1_1_1	4000581.0	4000581.0	0.0	strict	11262_1_1_1	83.0	7.0	0.0	1.98
11262_1_1_1	16390_1_1_1	11262_1_1_1	3000546.0	4000581.0	1000035.0	moderate	16390_1_1_1	78.0	7.0	0.0	2.95
11263_1_1_1	11263_1_1_1	11263_1_1_1	4000539.0	4000539.0	0.0	strict	11263_1_1_1	77.0	7.0	0.0	1.36
11264_1_1_1	11264_1_1_1	11264_1_1_1	4000721.0	4000721.0	0.0	strict	11264_1_1_1	103.0	7.0	0.0	0.27
11265_1_1_1	11265_1_1_1	11265_1_1_1	4000546.0	4000546.0	0.0	strict	11265_1_1_1	78.0	7.0	0.0	1.04
11266_1_1_1	11266_1_1_1	11266_1_1_1	4000553.0	4000553.0	0.0	strict	11266_1_1_1	79.0	7.0	0.0	0.61
11268_1_1_1	11268_1_1_1	11268_1_1_1	4000707.0	4000707.0	0.0	strict	11268_1_1_1	101.0	7.0	0.0	1.17
11269_1_1_1	11269_1_1_1	11269_1_1_1	3000466.7616474745	3000466.7616474745	0.0	moderate	11269_1_1_1	67.0	7.0	2.2383525254	1.19
11271_1_1_1	11271_1_1_1	11271_1_1_1	4000322.0	4000322.0	0.0	strict	11271_1_1_1	46.0	7.0	0.0	0.93
11272_1_1_1	11272_1_1_1	11272_1_1_1	4000581.0	4000581.0	0.0	strict	11272_1_1_1	83.0	7.0	0.0	0.37
11273_1_1_1	11273_1_1_1	11273_1_1_1	4000364.0	4000364.0	0.0	strict	11273_1_1_1	52.0	7.0	0.0	0.53
11274_1_1_1	11274_1_1_1	11274_1_1_1	4000420.0	4000420.0	0.0	strict	11274_1_1_1	60.0	7.0	0.0	0.69
11275_1_1_1	11275_1_1_1	11275_1_1_1	3000669.0408591432	3000669.0408591432	0.0	moderate	11275_1_1_1	96.0	7.0	2.9591408566	1.32
11277_1_1_1	11277_1_1_1	11277_1_1_1	3000774.178533095	3000774.178533095	0.0	moderate	11277_1_1_1	111.0	7.0	2.8214669052	0.52
11278_1_1_1	11278_1_1_1	11278_1_1_1	4000455.0	4000455.0	0.0	strict	11278_1_1_1	65.0	7.0	0.0	0.47
11279_1_1_1	11279_1_1_1	11279_1_1_1	4000525.0	4000525.0	0.0	strict	11279_1_1_1	75.0	7.0	0.0	0.62
11280_1_1_1	11280_1_1_1	11280_1_1_1	4000567.0	4000567.0	0.0	strict	11280_1_1_1	81.0	7.0	0.0	0.69
11281_1_1_1	11281_1_1_1	11281_1_1_1	4000698.284698308	4000698.284698308	0.0	strict	11281_1_1_1	100.0	7.0	1.715301692	0.42
11282_1_1_1	11282_1_1_1	11282_1_1_1	4000371.0	4000371.0	0.0	strict	11282_1_1_1	53.0	7.0	0.0	0.36
11283_1_1_1	11283_1_1_1	11283_1_1_1	4000614.41337023	4000614.41337023	0.0	strict	11283_1_1_1	88.0	7.0	1.5866297704	0.7
11284_1_1_1	11284_1_1_1	11284_1_1_1	4000420.0	4000420.0	0.0	strict	11284_1_1_1	60.0	7.0	0.0	0.33
11285_1_1_1	11285_1_1_1	11285_1_1_1	4000595.0	4000595.0	0.0	strict	11285_1_1_1	85.0	7.0	0.0	0.25
11286_1_1_1	11286_1_1_1	11286_1_1_1	3000662.457332698	3000662.457332698	0.0	moderate	11286_1_1_1	95.0	7.0	2.542667302	0.78
11288_1_1_1	11288_1_1_1	11288_1_1_1	2000639.8286297985	2000639.8286297985	0.0	tolerant	11288_1_1_1	107.0	6.0	2.1713702014	0.79
11290_1_1_1	11290_1_1_1	11290_1_1_1	4000679.0	4000679.0	0.0	strict	11290_1_1_1	97.0	7.0	0.0	0.54
11291_1_1_1	11291_1_1_1	11291_1_1_1	4000707.0	4000707.0	0.0	strict	11291_1_1_1	101.0	7.0	0.0	0.82
11292_1_1_1	11292_1_1_1	11292_1_1_1	3000725.7668713136	3000725.7668713136	0.0	moderate	11292_1_1_1	104.0	7.0	2.2331286866	0.55
11294_1_1_1	11294_1_1_1	11294_1_1_1	2000708.1475162487	2000708.1475162487	0.0	tolerant	11294_1_1_1	142.0	5.0	1.8524837512	1.23
11295_1_1_1	11295_1_1_1	11295_1_1_1	4000980.0	4000980.0	0.0	strict	11295_1_1_1	140.0	7.0	0.0	1.63
11297_1_1_1	11297_1_1_1	11297_1_1_1	4000411.6574672046	4000411.6574672046	0.0	strict	11297_1_1_1	59.0	7.0	1.3425327952	0.98
11297_1_1_1	17402_1_1_1	11297_1_1_1	3000382.6690271148	4000411.6574672046	1000028.9884400899	moderate	17402_1_1_1	64.0	6.0	1.3309728854	1.14
11298_1_1_1	11298_1_1_1	11298_1_1_1	2000312.0	2000312.0	0.0	tolerant	11298_1_1_1	52.0	6.0	0.0	0.86
11300_1_1_1	11300_1_1_1	11300_1_1_1	3000431.202632079	3000431.202632079	0.0	moderate	11300_1_1_1	62.0	7.0	2.7973679209	0.3
11301_1_1_1	11301_1_1_1	11301_1_1_1	4000371.0	4000371.0	0.0	strict	11301_1_1_1	53.0	7.0	0.0	0.71
11304_1_1_1	11304_1_1_1	11304_1_1_1	4000777.0	4000777.0	0.0	strict	11304_1_1_1	111.0	7.0	0.0	0.7
11310_1_1_1	11310_1_1_1	11310_1_1_1	3000732.1810659124	3000732.1810659124	0.0	moderate	11310_1_1_1	105.0	7.0	2.8189340876	0.22
11311_1_1_1	11311_1_1_1	11311_1_1_1	4000980.0	4000980.0	0.0	strict	11311_1_1_1	140.0	7.0	0.0	0.59
11311_1_1_1	18466_1_1_1	11311_1_1_1	3000924.0	4000980.0	1000056.0	moderate	18466_1_1_1	132.0	7.0	0.0	0.52
11311_1_1_1	18467_1_1_1	11311_1_1_1	3000924.0	4000980.0	1000056.0	moderate	18467_1_1_1	132.0	7.0	0.0	0.48
11311_1_1_1	5522_1_1_1	11311_1_1_1	3000822.0	4000980.0	1000158.0	moderate	5522_1_1_1	137.0	6.0	0.0	0.45
11311_1_1_1	25425_1_1_1	11311_1_1_1	1000759.5464406216	4000980.0	3000220.453559378	unfiltered	25425_1_1_1	154.0	5.0	10.4535593785	1.67
11318_1_1_1	11318_1_1_1	11318_1_1_1	3000434.0	3000434.0	0.0	moderate	11318_1_1_1	62.0	7.0	0.0	1.48
11320_1_1_1	11320_1_1_1	11320_1_1_1	4000735.0	4000735.0	0.0	strict	11320_1_1_1	105.0	7.0	0.0	1.38
11322_1_1_1	11322_1_1_1	11322_1_1_1	3000487.5373657453	3000487.5373657453	0.0	moderate	11322_1_1_1	70.0	7.0	2.4626342549	1.18
11329_1_1_1	11329_1_1_1	11329_1_1_1	1000791.0	1000791.0	0.0	unfiltered	11329_1_1_1	113.0	7.0	0.0	0.79
11330_1_1_1	7351_1_1_1	7351_1_1_1	4001013.6030036905	4001013.6030036905	0.0	strict	7351_1_1_1	145.0	7.0	1.3969963095	2.59
11330_1_1_1	11330_1_1_1	7351_1_1_1	4000973.0	4001013.6030036905	40.60300369048491	strict	11330_1_1_1	139.0	7.0	0.0	0.76
11334_1_1_1	11334_1_1_1	11334_1_1_1	4000756.0	4000756.0	0.0	strict	11334_1_1_1	108.0	7.0	0.0	0.19
11346_1_1_1	11346_1_1_1	11346_1_1_1	4000301.0	4000301.0	0.0	strict	11346_1_1_1	43.0	7.0	0.0	1.4
11346_1_1_1	17237_1_1_1	11346_1_1_1	3000148.0	4000301.0	1000153.0	moderate	17237_1_1_1	37.0	4.0	0.0	0.0
