,protein_length,mean_disorder_percentile,predictor_disagreement,length_bin
A0A8V8TMC4,285,0.48031106421953124,0.1448741867075766,200-499
A0A8V8TNH8,464,0.9507757995101205,0.05804092082212951,200-499
A0A8V8TPE2,464,0.9402033106633464,0.09003890220866868,200-499
A0AUZ9,987,0.7942144378083579,0.11405406438102084,500-999
A0AV02,714,0.5547585817443416,0.12328931360217193,500-999
A0AV96,593,0.6059786512932603,0.13271338901317645,500-999
A0AVF1,554,0.14708574721408146,0.08221939719601898,500-999
A0AVI2,2057,0.2235541391799869,0.10782933350639347,>=1000
A0AVI4,362,0.1271144813376925,0.05658137637899016,200-499
A0AVK6,867,0.8245580056271572,0.13090420669683445,500-999
A0AVT1,1052,0.14248145342774618,0.06686769304825506,>=1000
A0FGR8,921,0.511233755242097,0.09254558442035223,500-999
A0FGR9,886,0.4637826455839587,0.08808372189236148,500-999
A0JD32,116,0.25784049583211593,0.1453610300602671,<200
A0JD36,115,0.24341270018167013,0.12413052698561977,<200
A0JD37,113,0.2106550680025477,0.1700694950324626,<200
A0JLT2,244,0.9065774015174488,0.04465449430273589,200-499
A0JNW5,1464,0.6130365469356952,0.10463938743831562,>=1000
A0JP26,581,0.7179119765588295,0.05235639829193241,500-999
A0M8Q6,106,0.22635219859062986,0.2740933228487307,<200
A0MZ66,631,0.8022378906583031,0.07651400971564006,500-999
A0PG75,271,0.4248139804825898,0.10226012610425354,200-499
A0PJE2,317,0.13889991717619715,0.1524434428184533,200-499
A0PJK1,596,0.13881465074301924,0.11270575419396048,500-999
A0PJW6,202,0.3680597651635112,0.1394673736845121,200-499
A0PJW8,107,0.8392385192536427,0.10483998436679531,<200
A0PJX0,185,0.19771809504023327,0.22229899948961576,<200
A0PJX2,215,0.44406480367130613,0.12502549481926545,200-499
A0PJX4,238,0.8030284385528185,0.1196937034011612,200-499
A0PJX8,343,0.3024324123923294,0.10508494260163377,200-499
A0PJY2,475,0.7503851276886646,0.16623258336550886,200-499
A0PJZ0,165,0.37193126409375565,0.15164800883957696,<200
A0PJZ3,443,0.34930175533878716,0.0757904048839781,200-499
A0PK00,339,0.14205403040833392,0.09006055624726407,200-499
A0PK05,275,0.7589648155242947,0.1025941985434414,200-499
A0PK11,232,0.19888311925712468,0.0935084986406874,200-499
A0ZSE6,113,0.6111475854886989,0.20150283618633283,<200
A1A4F0,135,0.3931566231930627,0.2086959290317391,<200
A1A4G5,178,0.9473085987863489,0.04349249694959675,<200
A1A4S6,786,0.4670410668968,0.08652287073858045,500-999
A1A4V9,331,0.652378449365236,0.09454771465739434,200-499
A1A4Y4,181,0.30792765023905205,0.12494139716362937,<200
A1A519,330,0.9076696851368437,0.03773180704863951,200-499
A1A580,65,0.7424659462094668,0.26436802910597157,<200
A1A5B4,782,0.2718947729964519,0.0857162102322601,500-999
A1A5C7,686,0.5366306005327943,0.08492455483401715,500-999
A1A5D9,508,0.7183821038377227,0.13723317391369028,500-999
A1E959,279,0.8387596641649296,0.11911040470467597,200-499
A1IGU5,675,0.32965794302029644,0.09210942160018006,500-999
A1KXE4,195,0.9090646548474098,0.0985358055481718,<200
A1KZ92,1463,0.21095230180616006,0.13427904751457287,>=1000
A1L020,520,0.7498579288770066,0.11817654600348516,500-999
A1L0T0,632,0.1418117493358076,0.10293446629578024,500-999
A1L157,253,0.0845734669099758,0.05454453814801489,200-499
A1L162,156,0.9074708151225073,0.0591854277992501,<200
A1L167,161,0.18972597650763948,0.12020477541008523,<200
A1L168,99,0.8424793340518885,0.0696033325311715,<200
A1L170,272,0.9781757514481884,0.02013462762220587,200-499
A1L188,74,0.5206919400802361,0.17921016688681463,<200
A1L190,88,0.4609683291131988,0.260306006475457,<200
A1L1A6,192,0.6701958111225631,0.11058194048946951,<200
A1L390,1219,0.7878442984912368,0.16609753143319347,>=1000
A1L3X0,281,0.16593833842018815,0.09616350935333821,200-499
A1L3X4,49,0.6353623054297064,0.24573693842650696,<200
A1L429,117,0.9785977939815006,0.025379972517274613,<200
A1L443,756,0.857892657952041,0.19620191071005327,500-999
A1L453,326,0.31563647959801416,0.10293554550264679,200-499
A1L4H1,1573,0.7237814605479745,0.22396846288559233,>=1000
A1L4K1,749,0.5240589524988667,0.08243499948443261,500-999
A1L4L8,177,0.5468920669651001,0.1835800876333171,<200
A1L4Q6,167,0.7447734306728705,0.15845842445945285,<200
A1X283,911,0.7654009534132459,0.15361284427611765,500-999
A1XBS5,289,0.5044626123812186,0.129364202103159,200-499
A1YPR0,619,0.7057062967017066,0.17440004580180404,500-999
A1Z1Q3,425,0.7809067230579878,0.07811179863299729,200-499
A2A288,527,0.6724355682784328,0.18065894065468255,500-999
A2A2V5,107,0.8466452342767042,0.18132183146024503,<200
A2A2Y4,597,0.5762387498046816,0.0683194682859903,500-999
A2A2Z9,1011,0.5323662356309152,0.18466680302680538,>=1000
A2A368,324,0.6263472683395467,0.1211329485998592,200-499
A2A3K4,754,0.5939854948455622,0.06398323258501243,500-999
A2A3L6,582,0.5758863739698115,0.07981155997343671,500-999
A2A3N6,862,0.6157522416635445,0.06073883295729474,500-999
A2AJT9,711,0.9209802404690873,0.06944515753132245,500-999
A2CJ06,578,0.6166251627030076,0.05538959395275614,500-999
A2IDD5,438,0.7658502941337263,0.08448286999397799,200-499
A2NJV5,120,0.25319014551399255,0.08725444188366042,<200
A2PYH4,1435,0.5587342949398397,0.10058549809799132,>=1000
A2RRD8,509,0.5777240217048183,0.12219436141492833,500-999
A2RRH5,827,0.2798517860398048,0.08977693704496162,500-999
A2RRL7,107,0.6885556603733186,0.16769410326160128,<200
A2RRP1,2371,0.2488541189778416,0.05515535978945367,>=1000
A2RTX5,802,0.21085843134677987,0.11896503018711808,500-999
A2RTY3,570,0.5014098074789654,0.15158010331352192,500-999
A2RU14,115,0.35323024410259457,0.22155674411237627,<200
A2RU30,521,0.8015568517147991,0.11553077932192571,500-999
A2RU37,121,0.8418753966933499,0.11439562685726598,<200
A2RU48,225,0.18800329430323592,0.1727237150840764,200-499
A2RU49,373,0.07682845788424386,0.057429777398982355,200-499
A2RU54,273,0.9106134660353328,0.038687277960787955,200-499
A2RU67,622,0.48315060727855663,0.05527405169930489,500-999
A2RUB1,952,0.7959949193436341,0.16976785283001009,500-999
A2RUB6,948,0.876223976752846,0.09155304610465062,500-999
A2RUC4,315,0.10975914960055688,0.06194495849751581,200-499
A2RUH7,354,0.3100086109142679,0.10057291239582342,200-499
A2RUQ5,167,0.6779608480713658,0.21488687429495215,<200
A2RUR9,1427,0.7618236033593532,0.1344210552154972,>=1000
A2RUS2,1198,0.226113180086315,0.07789348956252894,>=1000
A2RUT3,159,0.7063401310170233,0.10764690968819451,<200
A2RUU4,121,0.41751870238101424,0.1361502514688403,<200
A2VCK2,349,0.741722962428702,0.04149491899744645,200-499
A2VDF0,154,0.09750864136770436,0.10580855131492733,<200
A2VDJ0,1609,0.6194434576690223,0.14717446463779332,>=1000
A2VEC9,5150,0.36566937588284215,0.17402211334252246,>=1000
A3KFT3,312,0.09674502770807325,0.07315259830946638,200-499
A3KMH1,1905,0.2365731915114743,0.12689470797818056,>=1000
A3KN83,1393,0.5668666257497766,0.09868666129254543,>=1000
A3QJZ6,481,0.1858296124549421,0.10470739847354871,200-499
A3QJZ7,478,0.15841586850341455,0.10881185491706427,200-499
A4D0S4,1761,0.2415673399476316,0.1749824417234737,>=1000
A4D0T7,59,0.5690706782293298,0.22401743128120405,<200
A4D0V7,1026,0.28596122135010116,0.116749757200801,>=1000
A4D0Y5,90,0.6433393239828603,0.24854663219980117,<200
A4D126,451,0.25314477227102566,0.07301406342751315,200-499
A4D161,298,0.5971910873750795,0.1605577991300031,200-499
A4D1B5,854,0.15817140289174667,0.0762770658463676,500-999
A4D1E1,1349,0.7995532719782225,0.20468118219674622,>=1000
A4D1E9,387,0.3545317449035534,0.11127420957772532,200-499
A4D1F6,860,0.31795459354302,0.09712227242112005,500-999
A4D1N5,150,0.6104038411528393,0.21947933003925224,<200
A4D1P6,747,0.5213917238264488,0.0816331646096903,500-999
A4D1S0,409,0.8741095292662845,0.028759000132340302,200-499
A4D1S5,217,0.32671860007908543,0.12416035436004626,200-499
A4D1T9,235,0.24917596035005726,0.12622537653131216,200-499
A4D1U4,455,0.39176231108831633,0.049087218473598475,200-499
A4D1Z8,144,0.13838099196907372,0.11840213141948712,<200
A4D250,179,0.6598611610950932,0.1711263162280297,<200
A4D256,447,0.3812106544840355,0.1075772107982229,200-499
A4D263,438,0.8065505739565728,0.14267903338494,200-499
A4D2B0,266,0.4973644201575804,0.14538367213519704,200-499
A4D2B8,440,0.6957102936935879,0.19863129242757183,200-499
A4D2G3,310,0.08777015680577237,0.06918139053553532,200-499
A4D2H0,777,0.7288964973298105,0.1925115131379361,500-999
A4D2P6,1211,0.6065846161894577,0.1855366126855128,>=1000
A4FU01,709,0.40008063616167366,0.15445692997496469,500-999
A4FU28,777,0.7215815390351102,0.209184656493946,500-999
A4FU49,640,0.8895496088904299,0.1823714675054371,500-999
A4FU69,1503,0.5765195067239899,0.08338859008148317,>=1000
A4GXA9,379,0.4871251105091691,0.0649238529075409,200-499
A4IF30,521,0.5227171479858514,0.1109237965584251,500-999
A4QMS7,147,0.8475274238936769,0.13663964017584596,<200
A4QN01,128,0.5642885989103942,0.2278720599727162,<200
A4QPB2,252,0.24094202666333026,0.12704594056159624,200-499
A4QPH2,592,0.21443329932348146,0.08057174695682569,500-999
A4UGR9,3374,0.8425778234856186,0.25244864874305434,>=1000
A5A3E0,1075,0.600278121305668,0.1101727557569193,>=1000
A5D6W6,292,0.19709024108459597,0.09221772882592007,200-499
A5D8T8,446,0.18351686624445412,0.07170890356084314,200-499
A5D8V6,355,0.8002746157924715,0.12368677384696034,200-499
A5D8V7,595,0.6174914326289975,0.15108553836019556,500-999
A5D8W1,941,0.3723801042845673,0.12493503226238531,500-999
A5LHX3,300,0.5462453063865619,0.109569013708463,200-499
A5PKW4,1024,0.7565328142274875,0.13865062329539987,>=1000
A5PL33,1030,0.9325443422222914,0.09948964626429752,>=1000
A5PLK6,1076,0.46661608381055164,0.11701910596301497,>=1000
A5PLL1,514,0.8286335442987702,0.07895867826388595,500-999
A5PLL7,270,0.2739414617849107,0.16199746849004035,200-499
A5PLN7,773,0.8728253163178599,0.11136862637971416,500-999
A5PLN9,417,0.20470960474995722,0.05608302635284115,200-499
A5X5Y0,456,0.3983646654684871,0.12257834940527573,200-499
A5YKK6,2376,0.32325010349647215,0.07824778734015925,>=1000
A5YM69,484,0.9734524537320967,0.044024804520074776,200-499
A5YM72,827,0.0778853511180659,0.07863222654251958,500-999
A6BM72,1044,0.45144815466587923,0.1325998131767211,>=1000
A6H8M9,788,0.32207363985595067,0.12781041415849137,500-999
A6H8Y1,2624,0.8923765604859969,0.19439071985219675,>=1000
A6H8Z2,402,0.8266726577214196,0.03631818831388609,200-499
A6NC05,138,0.742568744505393,0.10351854671344123,<200
A6NC42,116,0.34630425110047514,0.22125674902333947,<200
A6NC51,233,0.15369514583740304,0.10780416048139269,200-499
A6NC57,917,0.5912873054406801,0.1572359002853094,500-999
A6NC62,81,0.863213373789555,0.11553024020628934,<200
A6NC78,632,0.7796748634672802,0.12042945057367484,500-999
A6NC86,204,0.19404854616015535,0.09224562653927491,200-499
A6NC97,362,0.26230616126099815,0.1267352430155432,200-499
A6NC98,1476,0.6453497793903301,0.2568552372187202,>=1000
A6NCC3,632,0.7870593316168842,0.08681837417766534,500-999
A6NCE7,125,0.24147058345165578,0.1878327069618484,<200
A6NCF5,533,0.1588812886102653,0.0756103054911123,500-999
A6NCF6,341,0.6646235951421723,0.10090102457264949,200-499
A6NCI4,1184,0.39915145141245667,0.11162968278983999,>=1000
A6NCI5,91,0.5971790441825294,0.2757614267116615,<200
A6NCI8,922,0.8682073920166122,0.1285060701292718,500-999
A6NCJ1,209,0.7795295618505058,0.18827073910373868,200-499
A6NCK2,446,0.15893789838370184,0.06718157442165555,200-499
A6NCL1,334,0.858569306107212,0.06247988581698076,200-499
A6NCL2,159,0.3700000883946218,0.11991949065007326,<200
A6NCL7,494,0.7642116667426896,0.14132200591484695,200-499
A6NCM1,818,0.38043005926557044,0.07955392437151573,500-999
A6NCN2,255,0.35300330684215575,0.26513186037131786,200-499
A6NCN8,305,0.7083375482708718,0.14053730803914144,200-499
A6NCQ9,220,0.7571199602555237,0.09246278126453385,200-499
A6NCS4,301,0.9031122734601381,0.07346752227015517,200-499
A6NCS6,295,0.6512864138744322,0.08382476481597896,200-499
A6NCV1,312,0.10238872543930659,0.0824935366860246,200-499
A6NCW0,530,0.6286353707982826,0.0774163447008222,500-999
A6NCW7,530,0.6416749821732608,0.06911350196017695,500-999
A6ND01,250,0.27629352515306327,0.10466323489314826,200-499
A6ND36,823,0.8120722574314023,0.1284474339564646,500-999
A6ND48,311,0.07378054913203504,0.09196713672273224,200-499
A6ND91,283,0.10156706947911616,0.13512791352858222,200-499
A6NDA9,550,0.36937940594530333,0.08857578612785585,500-999
A6NDB9,673,0.9492596559218115,0.039035978536458904,500-999
A6NDD5,238,0.866139314108975,0.03700633910174917,200-499
A6NDE4,496,0.8773618042261289,0.0852301813311465,200-499
A6NDE8,117,0.9743794896004306,0.03050656823740338,<200
A6NDG6,321,0.14533483150995136,0.07206889187816305,200-499
A6NDH6,313,0.11012031709302204,0.0975580838176261,200-499
A6NDI0,452,0.23955828237662105,0.15335699900806785,200-499
A6NDK9,693,0.7755794082720582,0.08563371438098552,500-999
A6NDL7,214,0.08649482506590601,0.08065606625438702,200-499
A6NDL8,312,0.09683164680484703,0.09117871569801012,200-499
A6NDN3,693,0.7719662753987456,0.08526571338279818,500-999
A6NDN8,102,0.5465343803452323,0.12852416917484788,<200
A6NDP7,307,0.1184465245911973,0.07842077239911792,200-499
A6NDR6,274,0.8293795944179012,0.08779601874583455,200-499
A6NDS4,549,0.6356608424094237,0.09132381037954504,500-999
A6NDU8,294,0.30689366406405977,0.18701486044937382,200-499
A6NDV4,472,0.31233196453461937,0.09203885826160302,200-499
A6NDX4,124,0.6084873975198961,0.2658080282628219,<200
A6NDX5,716,0.5462529367554335,0.14908626305199302,500-999
A6NDY0,278,0.8628344527502142,0.04098816174278685,200-499
A6NDY2,464,0.9432706345873382,0.0829697710253767,200-499
A6NDZ8,208,0.8408607975914079,0.10402573169755847,200-499
A6NE01,2351,0.7303561067922963,0.18542482974381283,>=1000
A6NE02,478,0.2163439735056711,0.07375247427122265,200-499
A6NE52,1622,0.4696063519603139,0.16762135308619697,>=1000
A6NE82,208,0.8478617628028563,0.10156823178267199,200-499
A6NEC2,478,0.11423977957910389,0.06092158427603428,200-499
A6NED2,376,0.4024034694613458,0.10565418541775468,200-499
A6NEE1,506,0.5478924273901558,0.11679978083550714,500-999
A6NEF3,574,0.7662716853456961,0.0872066280902247,500-999
A6NEH6,219,0.8688645905827537,0.056198707612559136,200-499
A6NEH8,195,0.9056838009263499,0.08779597016130283,<200
A6NEK1,328,0.1815770520118985,0.09885820372653582,200-499
A6NEL2,793,0.7870278907870514,0.17218482775280525,500-999
A6NEL3,165,0.5605798870022803,0.21741117563056667,<200
A6NEM1,432,0.808069128192677,0.0779967174277655,200-499
A6NEN9,183,0.6232970549096962,0.11098863967643403,<200
A6NEQ0,496,0.873839185413234,0.08794892918493559,200-499
A6NEQ2,426,0.9356357104201243,0.05242395195852495,200-499
A6NER0,549,0.6292315620511543,0.0915531232725516,500-999
A6NER3,117,0.976270519194114,0.03134742641284547,<200
A6NES4,1674,0.09335358757855326,0.04497044080054428,>=1000
A6NET4,321,0.1428856394457008,0.09520185198728255,200-499
A6NEV1,266,0.9226732071432056,0.03571657639617481,200-499
A6NEY8,169,0.0971021902135469,0.14190815466598825,<200
A6NF01,834,0.9735423376582631,0.04048650446663173,500-999
A6NF34,631,0.5382567205140232,0.18577010412752176,500-999
A6NF36,153,0.7090745465250798,0.11190522142441016,<200
A6NF83,97,0.8726956319668787,0.09610416388860185,<200
A6NF89,314,0.09340833084497364,0.06859030885596167,200-499
A6NFA0,338,0.8748298516502129,0.08384839816560831,200-499
A6NFA1,517,0.6079206292065652,0.07956605094446213,500-999
A6NFC5,223,0.3021709886297273,0.10792374882352783,200-499
A6NFC9,320,0.5244925991796164,0.18735531099374927,200-499
A6NFD8,242,0.7541029634298889,0.09577365218215204,200-499
A6NFE2,343,0.7473780095217549,0.0810044564214172,200-499
A6NFE3,127,0.2867447849225303,0.26855621355671583,<200
A6NFF2,107,0.6702141980331922,0.14402403285729962,<200
A6NFH5,140,0.29567759984553593,0.3036440547705171,<200
A6NFI3,1004,0.7845108783592204,0.10699603402847398,>=1000
A6NFK2,248,0.7358703998339109,0.16322962805351923,200-499
A6NFN3,312,0.8358571526851453,0.055668960043065825,200-499
A6NFN9,502,0.5096956027305335,0.12458914039472371,500-999
A6NFQ2,919,0.05097853846662414,0.07765417140853408,500-999
A6NFQ7,191,0.805102890016515,0.05940358039059329,<200
A6NFR6,353,0.8477920174256725,0.1209124632317361,200-499
A6NFT4,308,0.41945517868886784,0.2013522270469215,200-499
A6NFU0,413,0.22259245833360147,0.13792594336181185,200-499
A6NFU8,196,0.29480616015446487,0.11151997430956874,<200
A6NFX1,504,0.2786148591164305,0.10969943435507723,500-999
A6NFY4,417,0.3327879020194959,0.1339823868158175,200-499
A6NFY7,115,0.7522661890941386,0.12307999895388337,<200
A6NFZ4,105,0.6602729793242149,0.20556872191130945,<200
A6NG13,374,0.2579225266787041,0.09663468332334577,200-499
A6NGA9,273,0.5974398211972763,0.14068571925032095,200-499
A6NGB0,302,0.5706364641956728,0.1669907110859729,200-499
A6NGB7,291,0.707228620377654,0.08756698868798263,200-499
A6NGB9,483,0.950207664456542,0.0706623036102862,200-499
A6NGC4,264,0.29335049309630534,0.12468185353497829,200-499
A6NGD5,496,0.7659311561454843,0.15486152142225917,200-499
A6NGE4,600,0.6396341404901948,0.09433517015264918,500-999
A6NGE7,173,0.16229512950799554,0.1348328354970418,<200
A6NGG3,77,0.7904438151786268,0.13543834114082762,<200
A6NGG8,1288,0.907858369699153,0.11465372585428514,>=1000
A6NGH7,325,0.7982372287260509,0.07761067824003257,200-499
A6NGH8,418,0.25197516581253165,0.12179227531227138,200-499
A6NGJ6,449,0.24907144871847336,0.07385490645923426,200-499
A6NGK3,116,0.971752433853469,0.04083908986546588,<200
A6NGN4,478,0.16314765412827087,0.09875706039398419,200-499
A6NGN9,336,0.2151351642672677,0.1470515829924275,200-499
A6NGQ2,149,0.559633610310368,0.12449485150137284,<200
A6NGR9,719,0.40766425725939687,0.07713277932467474,500-999
A6NGS2,130,0.8653017439906029,0.06687163286784942,<200
A6NGU5,568,0.13003610387460554,0.12584564400234588,500-999
A6NGU7,62,0.854948570054276,0.09657468832958514,<200
A6NGW2,1772,0.2667634982690271,0.14828687780869035,>=1000
A6NGY1,282,0.9288576659677545,0.01903284177741344,200-499
A6NGY3,159,0.8656057989902506,0.061645216168526897,<200
A6NGY5,319,0.09474000828611273,0.08775345202706776,200-499
A6NGZ8,99,0.6841756114491256,0.19676571920188843,<200
A6NH00,312,0.09385036717838334,0.08953470009432365,200-499
A6NH11,291,0.40454290730226955,0.10382297204264167,200-499
A6NH13,148,0.8946979826490601,0.15167694362218073,<200
A6NH21,518,0.4389541142446531,0.14294675614966573,500-999
A6NH52,213,0.4798670646244631,0.168429782523275,200-499
A6NH57,179,0.14197673501975458,0.10560321742508876,<200
A6NHA9,309,0.09962589862995622,0.0702307239379469,200-499
A6NHC0,703,0.15253366436302632,0.09271723296549599,500-999
A6NHG4,134,0.3555953970555201,0.12074650359832849,<200
A6NHG9,310,0.09488783075511223,0.09053665468885005,200-499
A6NHJ4,632,0.6430345071556697,0.14907039864320884,500-999
A6NHL2,446,0.13061760623114402,0.12792408333015592,200-499
A6NHM9,499,0.11331906198766843,0.07534219530639769,200-499
A6NHN0,477,0.7667590280561031,0.12672036058593023,200-499
A6NHN6,443,0.8063059625131894,0.20094694639672042,200-499
A6NHP3,402,0.7555466245577244,0.07774596866172767,200-499
A6NHQ2,334,0.6392244178640877,0.11298188390877241,200-499
A6NHQ4,379,0.9358021593753174,0.07833887910651667,200-499
A6NHR8,397,0.5915116961210501,0.16201075651789906,200-499
A6NHR9,2005,0.24581023055110449,0.10088342894673623,>=1000
A6NHS1,94,0.9652903343076865,0.043002914995896334,<200
A6NHS7,340,0.7397053025209483,0.10586879475781463,200-499
A6NHT5,357,0.915485148752225,0.037694478509324864,200-499
A6NHX0,329,0.1873937036277801,0.1385601445374154,200-499
A6NHY2,528,0.34642413276477807,0.0806845052269621,500-999
A6NHZ5,514,0.19005063637235536,0.07905091322089827,500-999
A6NI03,449,0.24815000638800364,0.08418415152486934,200-499
A6NI15,193,0.8916572008190122,0.03519193628275001,<200
A6NI28,874,0.5634502517407619,0.07129383753413852,500-999
A6NI47,508,0.7494375090520933,0.06294311789947617,500-999
A6NI56,667,0.563001448431501,0.2318303959036826,500-999
A6NI61,221,0.17718487292272728,0.11872965628487318,200-499
A6NI72,391,0.526932320252184,0.13486833736853188,200-499
A6NI73,299,0.49913064135661045,0.09757136408547527,200-499
A6NI79,296,0.6501573133466675,0.12853759344138507,200-499
A6NI86,522,0.7654925159317596,0.08962089331058484,500-999
A6NI87,242,0.7541513101005457,0.1335077391864284,200-499
